gene_symbol,exon_length
ARHGAP19,5651
ARHGAP19-SLIT1,1876
ARHGAP20,7139
ARHGAP21,8764
ARHGAP22,4215
ARHGAP22-IT1,1062
ARHGAP23,6505
ARHGAP23P1,1937
ARHGAP24,5852
ARHGAP25,4046
ARHGAP26,10102
ARHGAP26-AS1,978
ARHGAP26-IT1,932
ARHGAP27,6550
ARHGAP27P1-BPTFP1-KPNA2P3,4386
ARHGAP27P2,676
ARHGAP28,9512
ARHGAP28-AS1,1225
ARHGAP29,9888
ARHGAP29-AS1,4170
ARHGAP30,4421
ARHGAP31,9338
ARHGAP31-AS1,1568
ARHGAP32,10615
ARHGAP33,4401
ARHGAP35,9290
ARHGAP36,3047
ARHGAP39,5436
ARHGAP4,3438
ARHGAP40,3001
ARHGAP42,8156
ARHGAP42-AS1,1879
ARHGAP42P1,1976
ARHGAP42P2,2140
ARHGAP42P3,2508
ARHGAP42P4,2934
ARHGAP42P5,2936
ARHGAP44,4322
ARHGAP44-AS1,3679
ARHGAP45,5625
ARHGAP5,11151
ARHGAP5-AS1,2948
ARHGAP6,7225
ARHGAP8,6201
ARHGAP9,3694
ARHGDIA,2309
ARHGDIB,2253
ARHGDIG,1055
ARHGEF1,9411
ARHGEF10,7245
ARHGEF10L,5391
ARHGEF11,7961
ARHGEF12,10694
ARHGEF15,4899
ARHGEF16,3682
ARHGEF17,8517
ARHGEF17-AS1,1916
ARHGEF18,7437
ARHGEF18-AS1,664
ARHGEF19,6981
ARHGEF2,5233
ARHGEF2-AS1,401
ARHGEF2-AS2,2356
ARHGEF25,2977
ARHGEF26,6080
ARHGEF26-AS1,6936
ARHGEF28,7318
ARHGEF28P1,176
ARHGEF3,5385
ARHGEF3-AS1,706
ARHGEF33,4964
ARHGEF34P,4532
ARHGEF35,6908
ARHGEF35-AS1,9593
ARHGEF37,5409
ARHGEF38,6092
ARHGEF38-IT1,456
ARHGEF39,4196
ARHGEF4,6971
ARHGEF4-AS1,3917
ARHGEF40,7127
ARHGEF5,5825
ARHGEF6,6196
ARHGEF7,9566
ARHGEF7-AS1,321
ARHGEF7-AS2,1823
ARHGEF7-IT1,804
ARHGEF9,10905
ARHGEF9-IT1,394
ARID1A,10567
ARID1B,12377
ARID1B-AS1,423
ARID2,9591
ARID3A,7018
ARID3B,6501
ARID3BP1,1675
ARID3C,2331
ARID4A,6247
ARID4B,6397
ARID5A,3410
ARID5B,8460
ARIH1,21769
ARIH2,8600
ARIH2OS,1598
ARIH2P1,1477
ARK2C,11164
ARK2N,7319
ARL1,3657
ARL10,10826
ARL11,4961
ARL13A,1130
ARL13B,4651
ARL14,1289
ARL14EP,6030
ARL14EP-DT,1381
ARL14EPL,1914
ARL14EPP1,775
ARL15,3415
ARL16,1368
ARL17A,14199
ARL17B,8656
ARL2,2718
ARL2-SNX15,2392
ARL2BP,1969
ARL2BPP1,478
ARL2BPP10,531
ARL2BPP2,489
ARL2BPP3,480
ARL2BPP4,471
ARL2BPP5,481
ARL2BPP6,439
ARL2BPP7,490
ARL2BPP8,485
ARL3,3988
ARL4A,3671
ARL4AP1,705
ARL4AP2,601
ARL4AP3,574
ARL4AP4,518
ARL4AP5,599
ARL4C,4041
ARL4D,1854
ARL5A,7539
ARL5AP1,388
ARL5AP2,533
ARL5AP3,386
ARL5AP4,512
ARL5AP5,436
ARL5B,7297
ARL5C,941
ARL6,4396
ARL6IP1,2565
ARL6IP1P1,610
ARL6IP1P2,563
ARL6IP1P3,560
ARL6IP4,2847
ARL6IP5,2371
ARL6IP6,5044
ARL8A,1795
ARL8B,2933
ARL8BP1,344
ARL8BP2,557
ARL9,1856
ARLN,3282
ARLNC1,3833
ARMC1,5911
ARMC10,6112
ARMC10P1,855
ARMC12,1390
ARMC2,3829
ARMC2-AS1,800
ARMC3,4137
ARMC5,5455
ARMC6,3582
ARMC7,2830
ARMC8,6669
ARMC8P1,1289
ARMC9,8760
ARMCX1,4284
ARMCX2,4768
ARMCX3,5047
ARMCX3-AS1,490
ARMCX4,7729
ARMCX5,4911
ARMCX5-GPRASP2,5582
ARMCX6,2798
ARMCX7P,562
ARMH1,2264
ARMH2,828
ARMH3,5650
ARMH4,7283
ARMS2,818
ARMT1,2641
ARNILA,2164
ARNT,6193
ARNT2,7156
ARNT2-DT,9215
ARPC1A,1831
ARPC1AP1,950
ARPC1AP2,1111
ARPC1AP3,1107
ARPC1AP4,1110
ARPC1B,4196
ARPC1BP1,739
ARPC2,2149
ARPC3,1434
ARPC3P1,533
ARPC3P2,533
ARPC3P3,549
ARPC3P4,532
ARPC3P5,534
ARPC4,2085
ARPC4-TTLL3,2466
ARPC5,7275
ARPC5L,2752
ARPIN,8223
ARPIN-AP3S2,2439
ARPP19,6779
ARPP19P1,339
ARPP19P2,336
ARPP21,8635
ARPP21-AS1,542
ARR3,1463
ARRB1,7809
ARRB2,2538
ARRDC1,2561
ARRDC1-AS1,3175
ARRDC2,3572
ARRDC3,4239
ARRDC3-AS1,10559
ARRDC4,4094
ARRDC5,1794
ARSA,4319
ARSB,8595
ARSD,5211
ARSD-AS1,816
ARSDP1,1767
ARSF,2989
ARSFP1,477
ARSG,4716
ARSH,2482
ARSI,3143
ARSJ,4603
ARSK,4215
ARSL,3981
ARSLP1,635
ART1,5633
ART2BP,499
ART2P,822
ART3,4054
ART4,5160
ART5,1737
ARTN,3361
ARV1,4458
ARVCF,4081
ARX,2893
AS3MT,2450
ASAH1,4603
ASAH1-AS1,4380
ASAH2,7212
ASAH2B,6361
ASAP1,6538
ASAP1-IT2,2031
ASAP2,5757
ASAP3,4393
ASB1,6891
ASB10,2463
ASB11,3030
ASB12,1267
ASB13,2747
ASB14,3187
ASB15,5290
ASB15-AS1,2785
ASB16,2142
ASB16-AS1,5178
ASB17,1080
ASB18,2993
ASB2,5193
ASB3,3774
ASB4,4404
ASB5,4196
ASB6,4624
ASB6-AS1,713
ASB7,5803
ASB8,3484
ASB9,2023
ASB9P1,793
ASCC1,4403
ASCC2,4275
ASCC3,11436
ASCL1,2481
ASCL2,1485
ASCL3,627
ASCL4,1941
ASCL5,2036
ASDURF,679
ASF1A,2434
ASF1B,1967
ASGR1,2743
ASGR2,4130
ASH1L,12195
ASH1L-AS1,8036
ASH1L-IT1,448
ASH2L,4848
ASH2LP1,985
ASH2LP2,1561
ASH2LP3,1642
ASH2LP4,1651
ASIC1,4879
ASIC2,5067
ASIC3,2312
ASIC4,2727
ASIC4-AS1,519
ASIC5,1696
ASIP,1231
ASL,2716
ASLP1,637
ASMER1,10911
ASMT,2660
ASMTL,4710
ASMTL-AS1,3668
ASNS,3943
ASNSD1,2485
ASNSP1,1939
ASNSP3,1306
ASNSP4,447
ASNSP6,1618
ASPA,5611
ASPDH,1487
ASPG,5937
ASPH,19444
ASPHD1,1925
ASPHD2,4959
ASPM,11110
ASPN,3619
ASPRV1,1543
ASPSCR1,2499
ASRGL1,2683
ASS1,7208
ASS1P1,1237
ASS1P10,1244
ASS1P11,1216
ASS1P12,1227
ASS1P13,1245
ASS1P14,1233
ASS1P2,1223
ASS1P3,1250
ASS1P4,1234
ASS1P5,1239
ASS1P6,1234
ASS1P7,1226
ASS1P8,647
ASS1P9,1236
ASTE1,4818
ASTILCS,1433
ASTL,2456
ASTN1,7873
ASTN2,10135
ASTN2-AS1,2067
ASXL1,8004
ASXL2,12910
ASXL3,11763
ASXL3-DT,2492
ASZ1,1835
ATAD1,6741
ATAD2,6106
ATAD2B,8153
ATAD3A,2821
ATAD3B,4218
ATAD3C,3864
ATAD5,6876
ATAT1,3452
ATCAY,5064
ATE1,10169
ATE1OSP,904
ATF1,7305
ATF1P1,927
ATF2,5715
ATF3,2744
ATF4,2715
ATF4P1,1073
ATF4P2,1073
ATF4P3,1056
ATF4P4,1049
ATF5,3150
ATF6,10611
ATF6-DT,2613
ATF6B,2668
ATF7,7476
ATF7-AS1,2390
ATF7-NPFF,1609
ATF7IP,10971
ATF7IP2,4377
ATG10,7342
ATG10-AS1,648
ATG10-IT1,487
ATG101,2119
ATG12,4040
ATG12P1,419
ATG12P2,416
ATG13,6348
ATG14,4715
ATG16L1,3493
ATG16L2,3507
ATG2A,6375
ATG2B,13162
ATG3,3095
ATG3P1,911
ATG4A,2483
ATG4AP1,538
ATG4B,3648
ATG4C,4845
ATG4D,2555
ATG5,5658
ATG7,5489
ATG9A,5442
ATG9B,3591
ATIC,2334
ATL1,5536
ATL2,5057
ATL3,7208
ATM,21664
ATMIN,6031
ATN1,5758
ATOH1,2212
ATOH7,1519
ATOH8,6029
ATOSA,8373
ATOSB,6459
ATOSBP1,1624
ATOX1,5545
ATOX1-AS1,1145
ATP10A,9359
ATP10A-DT,824
ATP10B,8273
ATP10D,7436
ATP11A,10772
ATP11A-AS1,2192
ATP11AUN,2241
ATP11B,7744
ATP11B-DT,2588
ATP11C,7175
ATP12A,4424
ATP13A1,4275
ATP13A2,3996
ATP13A3,8901
ATP13A3-DT,8368
ATP13A4,8081
ATP13A4-AS1,1646
ATP13A5,3938
ATP13A5-AS1,476
ATP1A1,4656
ATP1A1-AS1,9698
ATP1A2,5464
ATP1A3,3765
ATP1A4,3917
ATP1B1,6515
ATP1B1P1,915
ATP1B2,3546
ATP1B3,2153
ATP1B3-AS1,376
ATP1B3P1,821
ATP1B4,4773
ATP23,3258
ATP2A1,3651
ATP2A1-AS1,2013
ATP2A2,8722
ATP2A3,5107
ATP2B1,8302
ATP2B1-AS1,8712
ATP2B2,9424
ATP2B2-IT1,472
ATP2B2-IT2,866
ATP2B3,7463
ATP2B4,9129
ATP2C1,6421
ATP2C2,5274
ATP2C2-AS1,2998
ATP4A,3721
ATP4B,1500
ATP5F1A,6251
ATP5F1AP1,1321
ATP5F1AP10,1603
ATP5F1AP2,255
ATP5F1AP3,1507
ATP5F1AP4,1605
ATP5F1AP7,1279
ATP5F1AP8,1291
ATP5F1B,1972
ATP5F1BP1,1574
ATP5F1C,1320
ATP5F1CP1,895
ATP5F1D,1054
ATP5F1E,5094
ATP5F1EP1,156
ATP5F1EP2,156
ATP5IF1,2253
ATP5MC1,1037
ATP5MC1P1,379
ATP5MC1P2,411
ATP5MC1P3,410
ATP5MC1P4,441
ATP5MC1P5,411
ATP5MC1P6,412
ATP5MC1P7,400
ATP5MC1P8,294
ATP5MC2,5782
ATP5MC2P1,426
ATP5MC2P2,418
ATP5MC2P3,425
ATP5MC2P4,420
ATP5MC2P5,424
ATP5MC3,2836
ATP5ME,563
ATP5MF,545
ATP5MF-PTCD1,2491
ATP5MFP1,235
ATP5MFP2,259
ATP5MFP3,258
ATP5MFP4,267
ATP5MFP5,258
ATP5MFP6,266
ATP5MFP7,247
ATP5MG,5864
ATP5MGL,799
ATP5MGP1,277
ATP5MGP2,311
ATP5MGP3,304
ATP5MGP4,307
ATP5MGP5,299
ATP5MGP6,153
ATP5MGP7,310
ATP5MGP8,298
ATP5MJ,4282
ATP5MK,3404
ATP5MKP1,177
ATP5PB,6283
ATP5PBP1,569
ATP5PBP2,760
ATP5PBP3,657
ATP5PBP4,746
ATP5PBP5,760
ATP5PBP6,767
ATP5PBP7,760
ATP5PBP8,619
ATP5PD,1669
ATP5PDP1,485
ATP5PDP2,485
ATP5PDP3,486
ATP5PDP4,475
ATP5PF,4277
ATP5PFP1,322
ATP5PFP2,319
ATP5PFP3,319
ATP5PFP4,304
ATP5PO,3251
ATP5POP1,636
ATP6AP1,2267
ATP6AP1-DT,784
ATP6AP1L,1027
ATP6AP2,2369
ATP6V0A1,9723
ATP6V0A2,7320
ATP6V0A4,4147
ATP6V0B,2019
ATP6V0C,1486
ATP6V0CP1,618
ATP6V0CP2,207
ATP6V0CP3,467
ATP6V0CP4,440
ATP6V0D1,1843
ATP6V0D1-DT,4214
ATP6V0D2,2541
ATP6V0E1,1609
ATP6V0E1P1,226
ATP6V0E1P2,245
ATP6V0E1P3,246
ATP6V0E1P4,242
ATP6V0E2,4083
ATP6V0E2-AS1,2973
ATP6V1A,5619
ATP6V1B1,2111
ATP6V1B1-AS1,1129
ATP6V1B2,11700
ATP6V1C1,5955
ATP6V1C2,3738
ATP6V1D,1599
ATP6V1E1,1379
ATP6V1E1P1,681
ATP6V1E1P2,358
ATP6V1E1P3,620
ATP6V1E2,4383
ATP6V1F,762
ATP6V1FP1,328
ATP6V1FP2,360
ATP6V1G1,2550
ATP6V1G1P1,327
ATP6V1G1P2,346
ATP6V1G1P3,280
ATP6V1G1P4,335
ATP6V1G1P5,355
ATP6V1G1P6,334
ATP6V1G1P7,349
ATP6V1G2,1610
ATP6V1G2-DDX39B,2039
ATP6V1G3,678
ATP6V1H,2975
ATP7A,15671
ATP7B,8831
ATP7BP1,466
ATP8A1,10135
ATP8A1-DT,1593
ATP8A2,9811
ATP8A2P2,1568
ATP8A2P3,1536
ATP8B1,7026
ATP8B1-AS1,6531
ATP8B2,6790
ATP8B3,6447
ATP8B4,6756
ATP8B5P,6955
ATP9A,7862
ATP9B,6078
ATPAF1,5090
ATPAF2,1607
ATPSCKMT,2752
ATR,8206
ATRAID,1418
ATRIP,5072
ATRN,8771
ATRNL1,8830
ATRX,11704
ATXN1,10606
ATXN1-AS1,2422
ATXN10,3513
ATXN1L,10749
ATXN2,6653
ATXN2-AS,1341
ATXN2L,4479
ATXN3,7165
ATXN3L,1407
ATXN7,8320
ATXN7L1,6912
ATXN7L2,2660
ATXN7L3,5478
ATXN7L3-AS1,2801
ATXN7L3B,7596
ATXN7L3P1,1001
ATXN8,1601
ATXN8OS,7827
AUH,1655
AUNIP,2408
AUP1,1657
AURKA,3678
AURKAIP1,1437
AURKAP1,1212
AURKAP2,333
AURKB,1957
AURKBP1,1015
AURKC,1427
AUTS2,13438
AVEN,1727
AVIL,3499
AVL9,7055
AVP,619
AVPI1,2244
AVPR1A,6222
AVPR1B,5026
AVPR1B-DT,630
AVPR2,1955
AWAT1,1397
AWAT2,2324
AXDND1,3642
AXIN1,3729
AXIN2,5757
AXL,4960
AZGP1,2173
AZGP1P1,1875
AZGP1P2,345
AZI2,5788
AZIN1,4698
AZIN1-AS2,770
AZIN2,5875
AZU1,1782
AZU1P1,385
B2M,1884
B3GALNT1,6054
B3GALNT1P1,975
B3GALNT2,6747
B3GALNT2P1,1295
B3GALT1,6015
B3GALT1-AS1,1768
B3GALT2,3548
B3GALT4,1703
B3GALT5,17986
B3GALT5-AS1,6109
B3GALT6,2805
B3GALT9,3986
B3GAT1,9450
B3GAT1-DT,8066
B3GAT2,6587
B3GAT3,2061
B3GAT3P1,806
B3GLCT,4215
B3GNT2,3414
B3GNT2P1,952
B3GNT3,3644
B3GNT4,4552
B3GNT5,6868
B3GNT6,2790
B3GNT7,6426
B3GNT8,1874
B3GNT9,2855
B3GNTL1,4373
B3GNTL1P1,289
B3GNTL1P2,288
B4GALNT1,7160
B4GALNT2,9383
B4GALNT2P1,307
B4GALNT3,5512
B4GALNT4,3792
B4GALT1,8655
B4GALT1-AS1,3854
B4GALT2,6128
B4GALT3,4003
B4GALT4,10752
B4GALT4-AS1,544
B4GALT5,4752
B4GALT6,5893
B4GALT7,2691
B4GAT1,2016
B4GAT1-DT,2483
B9D1,7357
B9D2,1411
BAALC,3147
BAALC-AS1,12652
BAALC-AS2,575
BAAT,9144
BABAM1,2818
BABAM2,3821
BACC1,1280
BACE1,7206
BACE1-AS,4983
BACE2,9202
BACE2-IT1,382
BACH1,9737
BACH1-AS1,700
BACH1-IT1,821
BACH1-IT2,1165
BACH1-IT3,406
BACH2,9463
BAD,2199
BAG1,3820
BAG1P1,699
BAG2,6658
BAG3,2703
BAG4,4464
BAG5,5203
BAG6,5309
BAGE2,2598
BAHCC1,10819
BAHD1,5920
BAIAP2,4434
BAIAP2-DT,4465
BAIAP2L1,3699
BAIAP2L2,2252
BAIAP3,5459
BAK1,4398
BAK1P1,636
BAK1P2,631
BALR6,643
BAMBI,1702
BANCR,1688
BANF1,1691
BANF1P1,263
BANF1P2,264
BANF1P3,261
BANF1P4,270
BANF1P5,259
BANF2,642
BANK1,4001
BANP,7774
BAP1,3600
BARD1,5604
BARHL1,1906
BARHL2,2044
BARX1,1755
BARX1-DT,2600
BARX2,1905
BASP1,3311
BASP1-AS1,10759
BASP1P1,665
BATF,914
BATF2,2267
BATF3,836
BAX,1416
BAZ1A,7128
BAZ1A-AS1,2117
BAZ1B,6602
BAZ2A,9888
BAZ2B,9379
BAZ2B-AS1,3053
BBC3,4652
BBIP1,3039
BBIP1P1,279
BBLN,704
BBLNP1,238
BBLNP2,245
BBOF1,3287
BBOX1,2821
BBOX1-AS1,3839
BBS1,3796
BBS10,3590
BBS12,3431
BBS2,7022
BBS4,6287
BBS5,3172
BBS7,4327
BBS7-DT,2266
BBS9,5581
BBX,10585
BCAM,3420
BCAN,4107
BCAN-AS1,3222
BCAN-AS2,3831
BCAP29,6681
BCAP31,5177
BCAP31P1,385
BCAP31P2,399
BCAR1,6349
BCAR1P1,636
BCAR1P2,636
BCAR3,6062
BCAR3-AS1,3413
BCAR4,2008
BCAS1,5882
BCAS1-AS1,2115
BCAS2,1472
BCAS2P1,632
BCAS2P2,674
BCAS2P3,767
BCAS3,3912
BCAS3-AS1,5072
BCAS4,1507
BCAT1,10259
BCAT1-AS1,451
BCAT1-DT,1251
BCAT2,2841
BCCIP,3856
BCDIN3D,3226
BCDIN3D-AS1,3144
BCHE,3711
BCKDHA,2073
BCKDHB,4121
BCKDK,2759
BCL10,2837
BCL10-AS1,4442
BCL11A,13892
BCL11B,8528
BCL2,11931
BCL2A1,995
BCL2L1,4092
BCL2L1-AS1,618
BCL2L10,1319
BCL2L11,6350
BCL2L12,2889
BCL2L12P1,733
BCL2L13,7631
BCL2L14,5295
BCL2L15,5005
BCL2L2,5871
BCL2L2-PABPN1,2370
BCL3,1877
BCL6,4047
BCL6-AS1,1959
BCL6B,3707
BCL7A,6331
BCL7B,1945
BCL7C,2652
BCL9,6189
BCL9L,10869
BCL9P1,2561
BCLAF1,7684
BCLAF1P1,2752
BCLAF1P2,2609
BCLAF3,7579
BCO1,2886
BCO2,7652
BCOR,11978
BCORL1,7490
BCORP1,11162
BCR,6966
BCRP1,640
BCRP2,634
BCRP3,2292
BCRP4,804
BCRP5,253
BCRP6,632
BCRP7,544
BCRP8,255
BCRP9,388
BCS1L,2515
BCYRN1,200
BDH1,7066
BDH2,4357
BDH2P1,736
BDKRB1,3237
BDKRB2,7569
BDNF,9993
BDNF-AS,8661
BDP1,11037
BDP1P,1990
BEAN1,2907
BEAN1-AS1,1499
BECN1,3226
BECN1P2,812
BECN2,1296
BEGAIN,3779
BEND2,4640
BEND3,9443
BEND3P1,1944
BEND3P2,2254
BEND3P3,2440
BEND4,8850
BEND5,1693
BEND6,6101
BEND7,3794
BEND7-DT,400
BEND7P1,457
BEST1,5010
BEST2,2235
BEST3,6538
BEST4,3537
BET1,1742
BET1-AS1,2299
BET1L,3555
BET1P1,359
BETALINC1,1744
BEX1,1698
BEX2,1870
BEX3,2003
BEX4,2179
BEX5,2554
BFAR,3884
BFSP1,2737
BFSP2,1512
BFSP2-AS1,2180
BGLAP,506
BGLT3,993
BGN,5202
BHLHA15,3264
BHLHA9,1372
BHLHE22,3263
BHLHE22-AS1,3051
BHLHE23,1109
BHLHE40,3187
BHLHE40-AS1,6672
BHLHE41,3749
BHMT,2473
BHMT2,2752
BICC1,6069
BICD1,10721
BICD1-AS1,1058
BICD1P1,1222
BICD2,6448
BICDL1,4157
BICDL2,4104
BICDL3P,358
BICRA,6421
BICRA-AS1,547
BICRA-AS2,837
BICRAL,9663
BID,4928
BIK,1378
BIN1,3318
BIN2,2582
BIN2P1,1530
BIN2P2,1303
BIN3,2408
BIRC2,5013
BIRC3,7130
BIRC5,3186
BIRC6,16419
BIRC6-AS1,697
BIRC6-AS2,830
BIRC7,1550
BIRC8,1826
BISPR,2070
BIVM,7467
BIVM-ERCC5,5632
BLACAT1,9261
BLACE,2456
BLCAP,5365
BLID,876
BLK,2613
BLK-AS1,2219
BLM,6057
BLMH,2611
BLNK,4887
BLOC1S1,1660
BLOC1S2,2851
BLOC1S2P1,301
BLOC1S3,3388
BLOC1S4,1491
BLOC1S5,2685
BLOC1S5-TXNDC5,3030
BLOC1S6,4415
BLOC1S6P1,744
BLTP1,16162
BLTP2,7500
BLTP3A,9567
BLTP3B,6598
BLTP3B-DT,1172
BLVRA,2390
BLVRB,1019
BLVRBP1,129
BLZF1,5750
BLZF2P,1130
BMAL1,6159
BMAL2,6938
BMAL2-AS1,1050
BMERB1,2511
BMF,6456
BMF-AS1,461
BMI1,5042
BMI1P1,941
BMP1,4375
BMP10,6036
BMP15,1262
BMP2,3871
BMP2K,9090
BMP2K-DT,2801
BMP2KL,1225
BMP3,6163
BMP4,5245
BMP5,3975
BMP6,3834
BMP6P1,679
BMP7,4225
BMP7-AS1,1056
BMP8A,6203
BMP8B,4826
BMP8B-AS1,1218
BMPER,5723
BMPR1A,14648
BMPR1AP1,1598
BMPR1AP2,1012
BMPR1B,6739
BMPR1B-DT,899
BMPR2,12070
BMS1,8035
BMS1P1,8597
BMS1P10,1120
BMS1P11,885
BMS1P12,706
BMS1P13,885
BMS1P14,9851
BMS1P15,1141
BMS1P16,1147
BMS1P17,316
BMS1P19,393
BMS1P2,1333
BMS1P20,1121
BMS1P21,365
BMS1P22,313
BMS1P23,1120
BMS1P3,932
BMS1P4,2179
BMS1P4-AGAP5,3810
BMS1P7,1052
BMS1P8,1178
BMS1P9,885
BMX,2890
BNAT1,1135
BNC1,4902
BNC2,13939
BNC2-AS1,428
BNIP1,1396
BNIP2,6390
BNIP3,5005
BNIP3L,3854
BNIP3P1,580
BNIP3P10,577
BNIP3P11,563
BNIP3P13,566
BNIP3P14,564
BNIP3P15,301
BNIP3P16,534
BNIP3P17,595
BNIP3P18,575
BNIP3P19,577
BNIP3P2,577
BNIP3P20,578
BNIP3P22,556
BNIP3P23,511
BNIP3P24,557
BNIP3P25,559
BNIP3P26,554
BNIP3P27,412
BNIP3P28,1193
BNIP3P29,571
BNIP3P3,569
BNIP3P30,574
BNIP3P31,566
BNIP3P32,554
BNIP3P33,569
BNIP3P34,572
BNIP3P35,490
BNIP3P36,574
BNIP3P37,901
BNIP3P38,544
BNIP3P39,554
BNIP3P4,565
BNIP3P40,556
BNIP3P41,571
BNIP3P42,569
BNIP3P43,564
BNIP3P44,535
BNIP3P45,397
BNIP3P46,466
BNIP3P47,555
BNIP3P5,498
BNIP3P6,499
BNIP3P7,516
BNIP3P8,560
BNIP3P9,553
BNIP5,3861
BNIPL,3312
BOC,7406
BOD1,1951
BOD1L1,10753
BOD1L2,3324
BOD1P1,436
BOD1P2,481
BOK,3879
BOK-AS1,1627
BOLA1,1458
BOLA2,1065
BOLA2-SMG1P6,937
BOLA2B,1300
BOLA2P1,232
BOLA2P2,250
BOLA2P3,256
BOLA3,623
BOLA3-DT,3520
BOLA3P1,355
BOLA3P2,323
BOLA3P3,232
BOLA3P4,400
BOLL,3847
BOP1,2533
BORA,3220
BORCS5,6485
BORCS6,1836
BORCS7,2386
BORCS7-ASMT,2670
BORCS8,3480
BORCS8-MEF2B,1406
BORCS8P1,330
BPESC1,3522
BPGM,2528
BPHL,2489
BPI,2482
BPIFA1,1081
BPIFA2,1173
BPIFA3,1139
BPIFA4P,1220
BPIFB1,4530
BPIFB2,1794
BPIFB3,1738
BPIFB4,2709
BPIFB5P,1099
BPIFB6,1851
BPIFB9P,1178
BPIFC,2230
BPNT1,3512
BPNT2,7308
BPNT2P1,668
BPTF,11789
BPTFP1,492
BPY2,1206
BPY2B,1206
BPY2C,1206
BPY2DP,265
BRAF,14462
BRAFP1,2703
BRAP,4154
BRAT1,5038
BRCA1,8792
BRCA1P1,80
BRCA2,12026
BRCC3,2935
BRCC3P1,951
BRD1,7075
BRD10,7669
BRD2,5766
BRD3,6419
BRD3OS,6159
BRD4,10461
BRD7,5478
BRD7P1,1915
BRD7P2,1944
BRD7P3,1477
BRD7P4,1522
BRD7P5,1822
BRD7P6,1860
BRD7P7,1619
BRD8,4672
BRD9,2965
BRD9P1,560
BRD9P2,239
BRDT,4027
BRDTP1,677
BRF1,5833
BRF2,2665
BRI3,1134
BRI3BP,6703
BRI3BPP1,787
BRI3P1,378
BRI3P2,378
BRI3P3,381
BRICD5,1038
BRINP1,3604
BRINP2,4404
BRINP3,3176
BRINP3-DT,2330
BRIP1,11084
BRIX1,2691
BRIX1P1,908
BRK1,1217
BRK1P1,222
BRK1P2,223
BRME1,3488
BRMS1,1735
BRMS1L,2710
BROX,6935
BRPF1,6847
BRPF3,6359
BRPF3-AS1,3462
BRS3,2773
BRSK1,3649
BRSK1-AS1,359
BRSK2,5793
BRWD1,21216
BRWD1-AS1,1800
BRWD1-IT1,489
BRWD1P1,371
BRWD1P2,340
BRWD1P3,390
BRWD3,12921
BSCL2,4279
BSDC1,5341
BSG,2620
BSG-AS1,1522
BSN,15971
BSN-AS1,461
BSN-DT,3544
BSND,9761
BSNDP1,367
BSNDP2,366
BSNDP3,364
BSNDP4,388
BSPH1,654
BSPRY,2360
BST1,2089
BST2,1395
BSX,944
BTAF1,8361
BTBD1,3542
BTBD10,5704
BTBD10P1,1352
BTBD10P2,676
BTBD16,1856
BTBD17,1727
BTBD18,4245
BTBD19,4783
BTBD2,2637
BTBD3,5293
BTBD3-AS1,1831
BTBD6,2365
BTBD6P1,1267
BTBD7,9718
BTBD7P1,1453
BTBD7P2,620
BTBD8,6062
BTBD9,9406
BTBD9-AS1,697
BTC,4211
BTD,19738
BTF3,1918
BTF3-DT,1934
BTF3L4,5458
BTF3L4P1,468
BTF3L4P2,346
BTF3L4P3,476
BTF3L4P4,449
BTF3P1,495
BTF3P10,495
BTF3P11,477
BTF3P12,469
BTF3P13,490
BTF3P14,476
BTF3P15,336
BTF3P16,492
BTF3P2,487
BTF3P3,414
BTF3P4,495
BTF3P5,467
BTF3P6,499
BTF3P7,488
BTF3P8,526
BTF3P9,283
BTG1,4629
BTG1-DT,9904
BTG1P1,508
BTG2,2729
BTG2-DT,4010
BTG3,4714
BTG3-AS1,2393
BTG3P1,716
BTG4,2331
BTG4P1,183
BTK,3398
BTLA,6122
BTN1A1,2954
BTN1A1P1,662
BTN2A1,5934
BTN2A2,3929
BTN2A3P,3501
BTN3A1,4191
BTN3A2,6554
BTN3A3,3257
BTNL10P,695
BTNL12P,3606
BTNL2,1564
BTNL3,2526
BTNL8,3839
BTNL9,4636
BTRC,6320
BUB1,5086
BUB1B,3925
BUB1B-PAK6,608
BUB1P1,607
BUB3,7710
BUB3P1,999
BUD13,2247
BUD13-DT,419
BUD13P1,1489
BUD23,1297
BUD31,2291
BUD31P1,359
BUD31P2,300
BYSL,2007
BZW1,8111
BZW1-AS1,913
BZW1P1,1240
BZW1P2,826
BZW2,3035
C10orf105,4915
C10orf120,1088
C10orf143,1432
C10orf53,5804
C10orf55,2910
C10orf62,1214
C10orf67,5529
C10orf67-AS1,2079
C10orf71,5537
C10orf71-AS1,1054
C10orf88,2913
C10orf88B,1328
C10orf90,4569
C10orf95,1469
C10orf95-AS1,3698
C11orf16,1907
C11orf21,3376
C11orf24,2976
C11orf40,654
C11orf42,1154
C11orf52,1104
C11orf54,8771
C11orf58,4165
C11orf65,4695
C11orf68,1704
C11orf71,2203
C11orf86,1195
C11orf87,6090
C11orf91,836
C11orf96,1242
C11orf97,674
C11orf98,722
C11orf98P1,318
C11orf98P2,247
C11orf98P3,249
C12orf42,1679
C12orf42-AS1,2324
C12orf43,4601
C12orf50,1729
C12orf54,904
C12orf56,4483
C12orf57,1540
C12orf60,2312
C12orf71,1022
C12orf71BP,928
C12orf75,1868
C12orf75-AS1,549
C12orf76,1443
C13orf42,3075
C13orf46,3786
C14orf119,5094
C14orf119P1,426
