id.accession,id.assay name,id.sample name,study.characteristics.organism,study.characteristics.strain,study.characteristics.animal source,study.characteristics.age at launch,study.characteristics.sex,study.characteristics.material type,study.factor value.spaceflight,study.factor value.genotype,investigation.study assays.study assay measurement type,investigation.study assays.study assay technology type,assay.protocol ref,study.parameter value.habitat,study.parameter value.duration,study.parameter value.light cycle,study.parameter value.diet,study.parameter value.feeding schedule,study.parameter value.enrichment material,study.parameter value.euthanasia method,study.parameter value.age at euthanasia,study.parameter value.carcass preservation method,study.parameter value.sample weight,study.parameter value.sample preservation method,study.parameter value.sample storage temperature,study.comment.rfid,study.comment.alsda subject id,study.comment.euthanasia date,study.comment.bsp dissection date,study.comment.source description,investigation.study.comment.Project Identifier,id.assay name_rna,investigation.study assays.study assay measurement type_rna,investigation.study assays.study assay technology type_rna,study.characteristics.organism_rna,library_type,modalities_all,modalities_other,has_other_modalities,has_rna_sequencing_rna_seq,has_single_cell_rna_sequencing,counts_file,counts_path,downstream_organ,downstream_label
OSD-104,OSD-104_transcription-profiling_rna-sequencing-(rna-seq)_Illumina,Mmus_C57-6J_SLS_FLT_Rep6_M28,Mus musculus,C57BL/6J,Jackson Laboratory,16 {week},Female,Soleus-both sides,Space Flight,,transcription profiling,RNA Sequencing (RNA-Seq),,Rodent Habitat,37 {day},12 h light/dark cycle,Nutrient Upgraded Rodent Food Bar (NuRFB),ad libitum,,Euthasol,,,,RNALater,-80 {degree Celsius},,,,,,,OSD-104_transcription-profiling_rna-sequencing-(rna-seq)_Illumina,transcription profiling,RNA Sequencing (RNA-Seq),Mus musculus,unknown,rna sequencing (rna-seq),,0,1,0,GLDS-104_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,data/osdr/raw/GLDS-104_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,skeletal_muscle,1.0
OSD-104,OSD-104_transcription-profiling_rna-sequencing-(rna-seq)_Illumina,Mmus_C57-6J_SLS_GC_Rep1_M33,Mus musculus,C57BL/6J,Jackson Laboratory,16 {week},Female,Soleus-both sides,Ground Control,,transcription profiling,RNA Sequencing (RNA-Seq),,Rodent Habitat,37 {day},12 h light/dark cycle,Nutrient Upgraded Rodent Food Bar (NuRFB),ad libitum,,Euthasol,,,,RNALater,-80 {degree Celsius},,,,,,,OSD-104_transcription-profiling_rna-sequencing-(rna-seq)_Illumina,transcription profiling,RNA Sequencing (RNA-Seq),Mus musculus,unknown,rna sequencing (rna-seq),,0,1,0,GLDS-104_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,data/osdr/raw/GLDS-104_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,skeletal_muscle,0.0
OSD-104,OSD-104_transcription-profiling_rna-sequencing-(rna-seq)_Illumina,Mmus_C57-6J_SLS_GC_Rep2_M34,Mus musculus,C57BL/6J,Jackson Laboratory,16 {week},Female,Soleus-both sides,Ground Control,,transcription profiling,RNA Sequencing (RNA-Seq),,Rodent Habitat,37 {day},12 h light/dark cycle,Nutrient Upgraded Rodent Food Bar (NuRFB),ad libitum,,Euthasol,,,,RNALater,-80 {degree Celsius},,,,,,,OSD-104_transcription-profiling_rna-sequencing-(rna-seq)_Illumina,transcription profiling,RNA Sequencing (RNA-Seq),Mus musculus,unknown,rna sequencing (rna-seq),,0,1,0,GLDS-104_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,data/osdr/raw/GLDS-104_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,skeletal_muscle,0.0
OSD-104,OSD-104_transcription-profiling_rna-sequencing-(rna-seq)_Illumina,Mmus_C57-6J_SLS_GC_Rep3_M35,Mus musculus,C57BL/6J,Jackson Laboratory,16 {week},Female,Soleus-both sides,Ground Control,,transcription profiling,RNA Sequencing (RNA-Seq),,Rodent Habitat,37 {day},12 h light/dark cycle,Nutrient Upgraded Rodent Food Bar (NuRFB),ad libitum,,Euthasol,,,,RNALater,-80 {degree Celsius},,,,,,,OSD-104_transcription-profiling_rna-sequencing-(rna-seq)_Illumina,transcription profiling,RNA Sequencing (RNA-Seq),Mus musculus,unknown,rna sequencing (rna-seq),,0,1,0,GLDS-104_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,data/osdr/raw/GLDS-104_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,skeletal_muscle,0.0
OSD-104,OSD-104_transcription-profiling_rna-sequencing-(rna-seq)_Illumina,Mmus_C57-6J_SLS_GC_Rep4_M36,Mus musculus,C57BL/6J,Jackson Laboratory,16 {week},Female,Soleus-both sides,Ground Control,,transcription profiling,RNA Sequencing (RNA-Seq),,Rodent Habitat,37 {day},12 h light/dark cycle,Nutrient Upgraded Rodent Food Bar (NuRFB),ad libitum,,Euthasol,,,,RNALater,-80 {degree Celsius},,,,,,,OSD-104_transcription-profiling_rna-sequencing-(rna-seq)_Illumina,transcription profiling,RNA Sequencing (RNA-Seq),Mus musculus,unknown,rna sequencing (rna-seq),,0,1,0,GLDS-104_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,data/osdr/raw/GLDS-104_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,skeletal_muscle,0.0
OSD-104,OSD-104_transcription-profiling_rna-sequencing-(rna-seq)_Illumina,Mmus_C57-6J_SLS_GC_Rep5_M37,Mus musculus,C57BL/6J,Jackson Laboratory,16 {week},Female,Soleus-both sides,Ground Control,,transcription profiling,RNA Sequencing (RNA-Seq),,Rodent Habitat,37 {day},12 h light/dark cycle,Nutrient Upgraded Rodent Food Bar (NuRFB),ad libitum,,Euthasol,,,,RNALater,-80 {degree Celsius},,,,,,,OSD-104_transcription-profiling_rna-sequencing-(rna-seq)_Illumina,transcription profiling,RNA Sequencing (RNA-Seq),Mus musculus,unknown,rna sequencing (rna-seq),,0,1,0,GLDS-104_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,data/osdr/raw/GLDS-104_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,skeletal_muscle,0.0
OSD-104,OSD-104_transcription-profiling_rna-sequencing-(rna-seq)_Illumina,Mmus_C57-6J_SLS_GC_Rep6_M38,Mus musculus,C57BL/6J,Jackson Laboratory,16 {week},Female,Soleus-both sides,Ground Control,,transcription profiling,RNA Sequencing (RNA-Seq),,Rodent Habitat,37 {day},12 h light/dark cycle,Nutrient Upgraded Rodent Food Bar (NuRFB),ad libitum,,Euthasol,,,,RNALater,-80 {degree Celsius},,,,,,,OSD-104_transcription-profiling_rna-sequencing-(rna-seq)_Illumina,transcription profiling,RNA Sequencing (RNA-Seq),Mus musculus,unknown,rna sequencing (rna-seq),,0,1,0,GLDS-104_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,data/osdr/raw/GLDS-104_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,skeletal_muscle,0.0
OSD-105,OSD-105_transcription-profiling_rna-sequencing-(rna-seq)_illumina,Mmus_C57-6J_TA_FLT_Rep1_M23,Mus musculus,C57BL/6J,Jackson Laboratory,16 {week},Female,Left tibialis anterior,Space Flight,,transcription profiling,RNA Sequencing (RNA-Seq),,Rodent Habitat,,12 h light/dark cycle,Nutrient Upgraded Rodent Food Bar (NuRFB),ad libitum,,Euthasol,,,,RNALater,-80 {degree Celsius},,,,,,,OSD-105_transcription-profiling_rna-sequencing-(rna-seq)_illumina,transcription profiling,RNA Sequencing (RNA-Seq),Mus musculus,unknown,rna sequencing (rna-seq),,0,1,0,GLDS-105_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,data/osdr/raw/GLDS-105_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,skeletal_muscle,1.0
OSD-105,OSD-105_transcription-profiling_rna-sequencing-(rna-seq)_illumina,Mmus_C57-6J_TA_FLT_Rep2_M24,Mus musculus,C57BL/6J,Jackson Laboratory,16 {week},Female,Left tibialis anterior,Space Flight,,transcription profiling,RNA Sequencing (RNA-Seq),,Rodent Habitat,,12 h light/dark cycle,Nutrient Upgraded Rodent Food Bar (NuRFB),ad libitum,,Euthasol,,,,RNALater,-80 {degree Celsius},,,,,,,OSD-105_transcription-profiling_rna-sequencing-(rna-seq)_illumina,transcription profiling,RNA Sequencing (RNA-Seq),Mus musculus,unknown,rna sequencing (rna-seq),,0,1,0,GLDS-105_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,data/osdr/raw/GLDS-105_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,skeletal_muscle,1.0
OSD-105,OSD-105_transcription-profiling_rna-sequencing-(rna-seq)_illumina,Mmus_C57-6J_TA_FLT_Rep3_M25,Mus musculus,C57BL/6J,Jackson Laboratory,16 {week},Female,Left tibialis anterior,Space Flight,,transcription profiling,RNA Sequencing (RNA-Seq),,Rodent Habitat,,12 h light/dark cycle,Nutrient Upgraded Rodent Food Bar (NuRFB),ad libitum,,Euthasol,,,,RNALater,-80 {degree Celsius},,,,,,,OSD-105_transcription-profiling_rna-sequencing-(rna-seq)_illumina,transcription profiling,RNA Sequencing (RNA-Seq),Mus musculus,unknown,rna sequencing (rna-seq),,0,1,0,GLDS-105_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,data/osdr/raw/GLDS-105_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,skeletal_muscle,1.0
OSD-105,OSD-105_transcription-profiling_rna-sequencing-(rna-seq)_illumina,Mmus_C57-6J_TA_FLT_Rep4_M26,Mus musculus,C57BL/6J,Jackson Laboratory,16 {week},Female,Left tibialis anterior,Space Flight,,transcription profiling,RNA Sequencing (RNA-Seq),,Rodent Habitat,,12 h light/dark cycle,Nutrient Upgraded Rodent Food Bar (NuRFB),ad libitum,,Euthasol,,,,RNALater,-80 {degree Celsius},,,,,,,OSD-105_transcription-profiling_rna-sequencing-(rna-seq)_illumina,transcription profiling,RNA Sequencing (RNA-Seq),Mus musculus,unknown,rna sequencing (rna-seq),,0,1,0,GLDS-105_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,data/osdr/raw/GLDS-105_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,skeletal_muscle,1.0
OSD-105,OSD-105_transcription-profiling_rna-sequencing-(rna-seq)_illumina,Mmus_C57-6J_TA_FLT_Rep5_M27,Mus musculus,C57BL/6J,Jackson Laboratory,16 {week},Female,Left tibialis anterior,Space Flight,,transcription profiling,RNA Sequencing (RNA-Seq),,Rodent Habitat,,12 h light/dark cycle,Nutrient Upgraded Rodent Food Bar (NuRFB),ad libitum,,Euthasol,,,,RNALater,-80 {degree Celsius},,,,,,,OSD-105_transcription-profiling_rna-sequencing-(rna-seq)_illumina,transcription profiling,RNA Sequencing (RNA-Seq),Mus musculus,unknown,rna sequencing (rna-seq),,0,1,0,GLDS-105_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,data/osdr/raw/GLDS-105_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,skeletal_muscle,1.0
OSD-105,OSD-105_transcription-profiling_rna-sequencing-(rna-seq)_illumina,Mmus_C57-6J_TA_FLT_Rep6_M28,Mus musculus,C57BL/6J,Jackson Laboratory,16 {week},Female,Left tibialis anterior,Space Flight,,transcription profiling,RNA Sequencing (RNA-Seq),,Rodent Habitat,,12 h light/dark cycle,Nutrient Upgraded Rodent Food Bar (NuRFB),ad libitum,,Euthasol,,,,RNALater,-80 {degree Celsius},,,,,,,OSD-105_transcription-profiling_rna-sequencing-(rna-seq)_illumina,transcription profiling,RNA Sequencing (RNA-Seq),Mus musculus,unknown,rna sequencing (rna-seq),,0,1,0,GLDS-105_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,data/osdr/raw/GLDS-105_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,skeletal_muscle,1.0
OSD-105,OSD-105_transcription-profiling_rna-sequencing-(rna-seq)_illumina,Mmus_C57-6J_TA_GC_Rep1_M33,Mus musculus,C57BL/6J,Jackson Laboratory,16 {week},Female,Left tibialis anterior,Ground Control,,transcription profiling,RNA Sequencing (RNA-Seq),,Rodent Habitat,,12 h light/dark cycle,Nutrient Upgraded Rodent Food Bar (NuRFB),ad libitum,,Euthasol,,,,RNALater,-80 {degree Celsius},,,,,,,OSD-105_transcription-profiling_rna-sequencing-(rna-seq)_illumina,transcription profiling,RNA Sequencing (RNA-Seq),Mus musculus,unknown,rna sequencing (rna-seq),,0,1,0,GLDS-105_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,data/osdr/raw/GLDS-105_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,skeletal_muscle,0.0
OSD-105,OSD-105_transcription-profiling_rna-sequencing-(rna-seq)_illumina,Mmus_C57-6J_TA_GC_Rep2_M34,Mus musculus,C57BL/6J,Jackson Laboratory,16 {week},Female,Left tibialis anterior,Ground Control,,transcription profiling,RNA Sequencing (RNA-Seq),,Rodent Habitat,,12 h light/dark cycle,Nutrient Upgraded Rodent Food Bar (NuRFB),ad libitum,,Euthasol,,,,RNALater,-80 {degree Celsius},,,,,,,OSD-105_transcription-profiling_rna-sequencing-(rna-seq)_illumina,transcription profiling,RNA Sequencing (RNA-Seq),Mus musculus,unknown,rna sequencing (rna-seq),,0,1,0,GLDS-105_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,data/osdr/raw/GLDS-105_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,skeletal_muscle,0.0
OSD-105,OSD-105_transcription-profiling_rna-sequencing-(rna-seq)_illumina,Mmus_C57-6J_TA_GC_Rep3_M35,Mus musculus,C57BL/6J,Jackson Laboratory,16 {week},Female,Left tibialis anterior,Ground Control,,transcription profiling,RNA Sequencing (RNA-Seq),,Rodent Habitat,,12 h light/dark cycle,Nutrient Upgraded Rodent Food Bar (NuRFB),ad libitum,,Euthasol,,,,RNALater,-80 {degree Celsius},,,,,,,OSD-105_transcription-profiling_rna-sequencing-(rna-seq)_illumina,transcription profiling,RNA Sequencing (RNA-Seq),Mus musculus,unknown,rna sequencing (rna-seq),,0,1,0,GLDS-105_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,data/osdr/raw/GLDS-105_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,skeletal_muscle,0.0
OSD-105,OSD-105_transcription-profiling_rna-sequencing-(rna-seq)_illumina,Mmus_C57-6J_TA_GC_Rep4_M36,Mus musculus,C57BL/6J,Jackson Laboratory,16 {week},Female,Left tibialis anterior,Ground Control,,transcription profiling,RNA Sequencing (RNA-Seq),,Rodent Habitat,,12 h light/dark cycle,Nutrient Upgraded Rodent Food Bar (NuRFB),ad libitum,,Euthasol,,,,RNALater,-80 {degree Celsius},,,,,,,OSD-105_transcription-profiling_rna-sequencing-(rna-seq)_illumina,transcription profiling,RNA Sequencing (RNA-Seq),Mus musculus,unknown,rna sequencing (rna-seq),,0,1,0,GLDS-105_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,data/osdr/raw/GLDS-105_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,skeletal_muscle,0.0
OSD-105,OSD-105_transcription-profiling_rna-sequencing-(rna-seq)_illumina,Mmus_C57-6J_TA_GC_Rep5_M37,Mus musculus,C57BL/6J,Jackson Laboratory,16 {week},Female,Left tibialis anterior,Ground Control,,transcription profiling,RNA Sequencing (RNA-Seq),,Rodent Habitat,,12 h light/dark cycle,Nutrient Upgraded Rodent Food Bar (NuRFB),ad libitum,,Euthasol,,,,RNALater,-80 {degree Celsius},,,,,,,OSD-105_transcription-profiling_rna-sequencing-(rna-seq)_illumina,transcription profiling,RNA Sequencing (RNA-Seq),Mus musculus,unknown,rna sequencing (rna-seq),,0,1,0,GLDS-105_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,data/osdr/raw/GLDS-105_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,skeletal_muscle,0.0
OSD-105,OSD-105_transcription-profiling_rna-sequencing-(rna-seq)_illumina,Mmus_C57-6J_TA_GC_Rep6_M38,Mus musculus,C57BL/6J,Jackson Laboratory,16 {week},Female,Left tibialis anterior,Ground Control,,transcription profiling,RNA Sequencing (RNA-Seq),,Rodent Habitat,,12 h light/dark cycle,Nutrient Upgraded Rodent Food Bar (NuRFB),ad libitum,,Euthasol,,,,RNALater,-80 {degree Celsius},,,,,,,OSD-105_transcription-profiling_rna-sequencing-(rna-seq)_illumina,transcription profiling,RNA Sequencing (RNA-Seq),Mus musculus,unknown,rna sequencing (rna-seq),,0,1,0,GLDS-105_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,data/osdr/raw/GLDS-105_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,skeletal_muscle,0.0
OSD-137,OSD-137_transcription-profiling_rna-sequencing-(rna-seq)_illumina hiseq 4000,Mmus_BAL-TAL_LVR_FLT_Rep1_F1,Mus musculus,BALB/c,Taconic Biosciences,12 {week},Female,Liver,Space Flight,,transcription profiling,RNA Sequencing (RNA-Seq),,Rodent Habitat,39 {day},12:12 hour light/dark cycle (lights on: 0700-1900 GMT),Nutrient Upgraded Rodent Food Bar (NuRFB),ad libitum,,ketamine/xylazine/acepromazine,,,,Liquid Nitrogen,-80 {degree Celsius},,,,,,,OSD-137_transcription-profiling_rna-sequencing-(rna-seq)_illumina hiseq 4000,transcription profiling,RNA Sequencing (RNA-Seq),Mus musculus,unknown,rna sequencing (rna-seq),,0,1,0,GLDS-137_rna_seq_Unnormalized_Counts.csv,data/osdr/raw/GLDS-137_rna_seq_Unnormalized_Counts.csv,liver,1.0
OSD-137,OSD-137_transcription-profiling_rna-sequencing-(rna-seq)_illumina hiseq 4000,Mmus_BAL-TAL_LVR_FLT_Rep2_F2,Mus musculus,BALB/c,Taconic Biosciences,12 {week},Female,Liver,Space Flight,,transcription profiling,RNA Sequencing (RNA-Seq),,Rodent Habitat,39 {day},12:12 hour light/dark cycle (lights on: 0700-1900 GMT),Nutrient Upgraded Rodent Food Bar (NuRFB),ad libitum,,ketamine/xylazine/acepromazine,,,,Liquid Nitrogen,-80 {degree Celsius},,,,,,,OSD-137_transcription-profiling_rna-sequencing-(rna-seq)_illumina hiseq 4000,transcription profiling,RNA Sequencing (RNA-Seq),Mus musculus,unknown,rna sequencing (rna-seq),,0,1,0,GLDS-137_rna_seq_Unnormalized_Counts.csv,data/osdr/raw/GLDS-137_rna_seq_Unnormalized_Counts.csv,liver,1.0
OSD-137,OSD-137_transcription-profiling_rna-sequencing-(rna-seq)_illumina hiseq 4000,Mmus_BAL-TAL_LVR_FLT_Rep3_F3,Mus musculus,BALB/c,Taconic Biosciences,12 {week},Female,Liver,Space Flight,,transcription profiling,RNA Sequencing (RNA-Seq),,Rodent Habitat,40 {day},12:12 hour light/dark cycle (lights on: 0700-1900 GMT),Nutrient Upgraded Rodent Food Bar (NuRFB),ad libitum,,ketamine/xylazine/acepromazine,,,,Liquid Nitrogen,-80 {degree Celsius},,,,,,,OSD-137_transcription-profiling_rna-sequencing-(rna-seq)_illumina hiseq 4000,transcription profiling,RNA Sequencing (RNA-Seq),Mus musculus,unknown,rna sequencing (rna-seq),,0,1,0,GLDS-137_rna_seq_Unnormalized_Counts.csv,data/osdr/raw/GLDS-137_rna_seq_Unnormalized_Counts.csv,liver,1.0
OSD-137,OSD-137_transcription-profiling_rna-sequencing-(rna-seq)_illumina hiseq 4000,Mmus_BAL-TAL_LVR_FLT_Rep4_F4,Mus musculus,BALB/c,Taconic Biosciences,12 {week},Female,Liver,Space Flight,,transcription profiling,RNA Sequencing (RNA-Seq),,Rodent Habitat,40 {day},12:12 hour light/dark cycle (lights on: 0700-1900 GMT),Nutrient Upgraded Rodent Food Bar (NuRFB),ad libitum,,ketamine/xylazine/acepromazine,,,,Liquid Nitrogen,-80 {degree Celsius},,,,,,,OSD-137_transcription-profiling_rna-sequencing-(rna-seq)_illumina hiseq 4000,transcription profiling,RNA Sequencing (RNA-Seq),Mus musculus,unknown,rna sequencing (rna-seq),,0,1,0,GLDS-137_rna_seq_Unnormalized_Counts.csv,data/osdr/raw/GLDS-137_rna_seq_Unnormalized_Counts.csv,liver,1.0
OSD-137,OSD-137_transcription-profiling_rna-sequencing-(rna-seq)_illumina hiseq 4000,Mmus_BAL-TAL_LVR_FLT_Rep5_F5,Mus musculus,BALB/c,Taconic Biosciences,12 {week},Female,Liver,Space Flight,,transcription profiling,RNA Sequencing (RNA-Seq),,Rodent Habitat,40 {day},12:12 hour light/dark cycle (lights on: 0700-1900 GMT),Nutrient Upgraded Rodent Food Bar (NuRFB),ad libitum,,ketamine/xylazine/acepromazine,,,,Liquid Nitrogen,-80 {degree Celsius},,,,,,,OSD-137_transcription-profiling_rna-sequencing-(rna-seq)_illumina hiseq 4000,transcription profiling,RNA Sequencing (RNA-Seq),Mus musculus,unknown,rna sequencing (rna-seq),,0,1,0,GLDS-137_rna_seq_Unnormalized_Counts.csv,data/osdr/raw/GLDS-137_rna_seq_Unnormalized_Counts.csv,liver,1.0
OSD-137,OSD-137_transcription-profiling_rna-sequencing-(rna-seq)_illumina hiseq 4000,Mmus_BAL-TAL_LVR_FLT_Rep6_F6,Mus musculus,BALB/c,Taconic Biosciences,12 {week},Female,Liver,Space Flight,,transcription profiling,RNA Sequencing (RNA-Seq),,Rodent Habitat,41 {day},12:12 hour light/dark cycle (lights on: 0700-1900 GMT),Nutrient Upgraded Rodent Food Bar (NuRFB),ad libitum,,ketamine/xylazine/acepromazine,,,,Liquid Nitrogen,-80 {degree Celsius},,,,,,,OSD-137_transcription-profiling_rna-sequencing-(rna-seq)_illumina hiseq 4000,transcription profiling,RNA Sequencing (RNA-Seq),Mus musculus,unknown,rna sequencing (rna-seq),,0,1,0,GLDS-137_rna_seq_Unnormalized_Counts.csv,data/osdr/raw/GLDS-137_rna_seq_Unnormalized_Counts.csv,liver,1.0
OSD-137,OSD-137_transcription-profiling_rna-sequencing-(rna-seq)_illumina hiseq 4000,Mmus_BAL-TAL_LVR_GC_Rep1_G1,Mus musculus,BALB/c,Taconic Biosciences,12 {week},Female,Liver,Ground Control,,transcription profiling,RNA Sequencing (RNA-Seq),,Rodent Habitat,39 {day},12:12 hour light/dark cycle (lights on: 0700-1900 GMT),Nutrient Upgraded Rodent Food Bar (NuRFB),ad libitum,,ketamine/xylazine/acepromazine,,,,Liquid Nitrogen,-80 {degree Celsius},,,,,,,OSD-137_transcription-profiling_rna-sequencing-(rna-seq)_illumina hiseq 4000,transcription profiling,RNA Sequencing (RNA-Seq),Mus musculus,unknown,rna sequencing (rna-seq),,0,1,0,GLDS-137_rna_seq_Unnormalized_Counts.csv,data/osdr/raw/GLDS-137_rna_seq_Unnormalized_Counts.csv,liver,0.0
OSD-137,OSD-137_transcription-profiling_rna-sequencing-(rna-seq)_illumina hiseq 4000,Mmus_BAL-TAL_LVR_GC_Rep2_G2,Mus musculus,BALB/c,Taconic Biosciences,12 {week},Female,Liver,Ground Control,,transcription profiling,RNA Sequencing (RNA-Seq),,Rodent Habitat,39 {day},12:12 hour light/dark cycle (lights on: 0700-1900 GMT),Nutrient Upgraded Rodent Food Bar (NuRFB),ad libitum,,ketamine/xylazine/acepromazine,,,,Liquid Nitrogen,-80 {degree Celsius},,,,,,,OSD-137_transcription-profiling_rna-sequencing-(rna-seq)_illumina hiseq 4000,transcription profiling,RNA Sequencing (RNA-Seq),Mus musculus,unknown,rna sequencing (rna-seq),,0,1,0,GLDS-137_rna_seq_Unnormalized_Counts.csv,data/osdr/raw/GLDS-137_rna_seq_Unnormalized_Counts.csv,liver,0.0
OSD-137,OSD-137_transcription-profiling_rna-sequencing-(rna-seq)_illumina hiseq 4000,Mmus_BAL-TAL_LVR_GC_Rep3_G3,Mus musculus,BALB/c,Taconic Biosciences,12 {week},Female,Liver,Ground Control,,transcription profiling,RNA Sequencing (RNA-Seq),,Rodent Habitat,40 {day},12:12 hour light/dark cycle (lights on: 0700-1900 GMT),Nutrient Upgraded Rodent Food Bar (NuRFB),ad libitum,,ketamine/xylazine/acepromazine,,,,Liquid Nitrogen,-80 {degree Celsius},,,,,,,OSD-137_transcription-profiling_rna-sequencing-(rna-seq)_illumina hiseq 4000,transcription profiling,RNA Sequencing (RNA-Seq),Mus musculus,unknown,rna sequencing (rna-seq),,0,1,0,GLDS-137_rna_seq_Unnormalized_Counts.csv,data/osdr/raw/GLDS-137_rna_seq_Unnormalized_Counts.csv,liver,0.0
OSD-137,OSD-137_transcription-profiling_rna-sequencing-(rna-seq)_illumina hiseq 4000,Mmus_BAL-TAL_LVR_GC_Rep4_G5,Mus musculus,BALB/c,Taconic Biosciences,12 {week},Female,Liver,Ground Control,,transcription profiling,RNA Sequencing (RNA-Seq),,Rodent Habitat,40 {day},12:12 hour light/dark cycle (lights on: 0700-1900 GMT),Nutrient Upgraded Rodent Food Bar (NuRFB),ad libitum,,ketamine/xylazine/acepromazine,,,,Liquid Nitrogen,-80 {degree Celsius},,,,,,,OSD-137_transcription-profiling_rna-sequencing-(rna-seq)_illumina hiseq 4000,transcription profiling,RNA Sequencing (RNA-Seq),Mus musculus,unknown,rna sequencing (rna-seq),,0,1,0,GLDS-137_rna_seq_Unnormalized_Counts.csv,data/osdr/raw/GLDS-137_rna_seq_Unnormalized_Counts.csv,liver,0.0
OSD-137,OSD-137_transcription-profiling_rna-sequencing-(rna-seq)_illumina hiseq 4000,Mmus_BAL-TAL_LVR_GC_Rep5_G6,Mus musculus,BALB/c,Taconic Biosciences,12 {week},Female,Liver,Ground Control,,transcription profiling,RNA Sequencing (RNA-Seq),,Rodent Habitat,41 {day},12:12 hour light/dark cycle (lights on: 0700-1900 GMT),Nutrient Upgraded Rodent Food Bar (NuRFB),ad libitum,,ketamine/xylazine/acepromazine,,,,Liquid Nitrogen,-80 {degree Celsius},,,,,,,OSD-137_transcription-profiling_rna-sequencing-(rna-seq)_illumina hiseq 4000,transcription profiling,RNA Sequencing (RNA-Seq),Mus musculus,unknown,rna sequencing (rna-seq),,0,1,0,GLDS-137_rna_seq_Unnormalized_Counts.csv,data/osdr/raw/GLDS-137_rna_seq_Unnormalized_Counts.csv,liver,0.0
OSD-137,OSD-137_transcription-profiling_rna-sequencing-(rna-seq)_illumina hiseq 4000,Mmus_BAL-TAL_LVR_GC_Rep6_G7,Mus musculus,BALB/c,Taconic Biosciences,12 {week},Female,Liver,Ground Control,,transcription profiling,RNA Sequencing (RNA-Seq),,Rodent Habitat,41 {day},12:12 hour light/dark cycle (lights on: 0700-1900 GMT),Nutrient Upgraded Rodent Food Bar (NuRFB),ad libitum,,ketamine/xylazine/acepromazine,,,,Liquid Nitrogen,-80 {degree Celsius},,,,,,,OSD-137_transcription-profiling_rna-sequencing-(rna-seq)_illumina hiseq 4000,transcription profiling,RNA Sequencing (RNA-Seq),Mus musculus,unknown,rna sequencing (rna-seq),,0,1,0,GLDS-137_rna_seq_Unnormalized_Counts.csv,data/osdr/raw/GLDS-137_rna_seq_Unnormalized_Counts.csv,liver,0.0
